dataset,sequence,camera,frame_id,image_path,timestamp_seconds,x,y,z
KITTI_odometry,05,image_0,000253,sequences/05/image_0/000253.png,26.36704,81.47409,-5.523123,107.0489
KITTI_odometry,05,image_0,000254,sequences/05/image_0/000254.png,26.47127,82.29746,-5.550477,106.933
KITTI_odometry,05,image_0,000255,sequences/05/image_0/000255.png,26.57555,83.12845,-5.578164,106.8232
KITTI_odometry,05,image_0,000256,sequences/05/image_0/000256.png,26.67976,83.96282,-5.600569,106.7162
KITTI_odometry,05,image_0,000257,sequences/05/image_0/000257.png,26.784,84.80162,-5.624186,106.6094
KITTI_odometry,05,image_0,000258,sequences/05/image_0/000258.png,26.88831,85.65017,-5.645151,106.4988
KITTI_odometry,05,image_0,000259,sequences/05/image_0/000259.png,26.99243,86.49919,-5.665219,106.3903
KITTI_odometry,05,image_0,000260,sequences/05/image_0/000260.png,27.09669,87.34879,-5.689906,106.2858
KITTI_odometry,05,image_0,000261,sequences/05/image_0/000261.png,27.20089,88.19557,-5.717941,106.1799
KITTI_odometry,05,image_0,000262,sequences/05/image_0/000262.png,27.30519,89.04327,-5.742522,106.0757
KITTI_odometry,05,image_0,000263,sequences/05/image_0/000263.png,27.40941,89.89495,-5.767415,105.9776
KITTI_odometry,05,image_0,000264,sequences/05/image_0/000264.png,27.51364,90.75627,-5.799013,105.8789
KITTI_odometry,05,image_0,000265,sequences/05/image_0/000265.png,27.61788,91.62156,-5.830094,105.7772
KITTI_odometry,05,image_0,000266,sequences/05/image_0/000266.png,27.72241,92.48727,-5.857296,105.6748
KITTI_odometry,05,image_0,000267,sequences/05/image_0/000267.png,27.82641,93.34712,-5.883872,105.5741
KITTI_odometry,05,image_0,000268,sequences/05/image_0/000268.png,27.93064,94.21112,-5.910917,105.4745
KITTI_odometry,05,image_0,000269,sequences/05/image_0/000269.png,28.03497,95.07445,-5.936408,105.3717
KITTI_odometry,05,image_0,000270,sequences/05/image_0/000270.png,28.13915,95.93646,-5.961976,105.2677
KITTI_odometry,05,image_0,000271,sequences/05/image_0/000271.png,28.24341,96.79086,-5.986691,105.1663
KITTI_odometry,05,image_0,000272,sequences/05/image_0/000272.png,28.34763,97.64589,-6.012871,105.0653
KITTI_odometry,05,image_0,000273,sequences/05/image_0/000273.png,28.45191,98.49885,-6.038151,104.9697
KITTI_odometry,05,image_0,000274,sequences/05/image_0/000274.png,28.55614,99.35201,-6.066471,104.8776
KITTI_odometry,05,image_0,000275,sequences/05/image_0/000275.png,28.66038,100.202,-6.095973,104.7876
KITTI_odometry,05,image_0,000276,sequences/05/image_0/000276.png,28.7648,101.0431,-6.123256,104.6963
KITTI_odometry,05,image_0,000277,sequences/05/image_0/000277.png,28.86901,101.8778,-6.148741,104.6056
KITTI_odometry,05,image_0,000278,sequences/05/image_0/000278.png,28.97327,102.7081,-6.174259,104.5111
KITTI_odometry,05,image_0,000279,sequences/05/image_0/000279.png,29.07751,103.5359,-6.203992,104.414
KITTI_odometry,05,image_0,000280,sequences/05/image_0/000280.png,29.1818,104.3613,-6.235915,104.3147
KITTI_odometry,05,image_0,000281,sequences/05/image_0/000281.png,29.28611,105.1785,-6.267117,104.2165
KITTI_odometry,05,image_0,000282,sequences/05/image_0/000282.png,29.39027,105.9907,-6.29876,104.1174
KITTI_odometry,05,image_0,000283,sequences/05/image_0/000283.png,29.49456,106.7982,-6.331199,104.0206
KITTI_odometry,05,image_0,000284,sequences/05/image_0/000284.png,29.59879,107.6027,-6.362544,103.9256
KITTI_odometry,05,image_0,000285,sequences/05/image_0/000285.png,29.70309,108.4014,-6.396279,103.8301
KITTI_odometry,05,image_0,000286,sequences/05/image_0/000286.png,29.80727,109.1918,-6.429851,103.7315
KITTI_odometry,05,image_0,000287,sequences/05/image_0/000287.png,29.91166,109.977,-6.461637,103.6312
KITTI_odometry,05,image_0,000288,sequences/05/image_0/000288.png,30.01591,110.7566,-6.493157,103.5305
KITTI_odometry,05,image_0,000289,sequences/05/image_0/000289.png,30.12014,111.5346,-6.526005,103.4269
KITTI_odometry,05,image_0,000290,sequences/05/image_0/000290.png,30.22442,112.3078,-6.558137,103.32
KITTI_odometry,05,image_0,000291,sequences/05/image_0/000291.png,30.32867,113.0783,-6.58877,103.2107
KITTI_odometry,05,image_0,000292,sequences/05/image_0/000292.png,30.43292,113.8417,-6.625419,103.1087
KITTI_odometry,05,image_0,000293,sequences/05/image_0/000293.png,30.53714,114.5994,-6.664413,103.0043
KITTI_odometry,05,image_0,000294,sequences/05/image_0/000294.png,30.6414,115.3566,-6.698886,102.887
KITTI_odometry,05,image_0,000295,sequences/05/image_0/000295.png,30.74576,116.1173,-6.732518,102.7662
KITTI_odometry,05,image_0,000296,sequences/05/image_0/000296.png,30.85003,116.8832,-6.772644,102.6502
KITTI_odometry,05,image_0,000297,sequences/05/image_0/000297.png,30.95426,117.6391,-6.812258,102.5331
KITTI_odometry,05,image_0,000298,sequences/05/image_0/000298.png,31.05839,118.3859,-6.848109,102.411
KITTI_odometry,05,image_0,000299,sequences/05/image_0/000299.png,31.16262,119.1312,-6.880154,102.2948
KITTI_odometry,05,image_0,000300,sequences/05/image_0/000300.png,31.26689,119.8732,-6.916674,102.178
KITTI_odometry,05,image_0,000301,sequences/05/image_0/000301.png,31.37114,120.6114,-6.955093,102.0532
KITTI_odometry,05,image_0,000302,sequences/05/image_0/000302.png,31.47539,121.3457,-6.993951,101.9311
KITTI_odometry,05,image_0,000303,sequences/05/image_0/000303.png,31.57963,122.0792,-7.031609,101.8119
KITTI_odometry,05,image_0,000304,sequences/05/image_0/000304.png,31.6839,122.813,-7.073884,101.6844
KITTI_odometry,05,image_0,000305,sequences/05/image_0/000305.png,31.78862,123.547,-7.116066,101.5468
KITTI_odometry,05,image_0,000306,sequences/05/image_0/000306.png,31.89259,124.2726,-7.157447,101.4077
KITTI_odometry,05,image_0,000307,sequences/05/image_0/000307.png,31.99707,124.9966,-7.198722,101.2695
KITTI_odometry,05,image_0,000308,sequences/05/image_0/000308.png,32.10122,125.7124,-7.23782,101.1264
KITTI_odometry,05,image_0,000309,sequences/05/image_0/000309.png,32.20556,126.4247,-7.277349,100.9752
KITTI_odometry,05,image_0,000310,sequences/05/image_0/000310.png,32.30993,127.1315,-7.316019,100.8115
KITTI_odometry,05,image_0,000311,sequences/05/image_0/000311.png,32.41431,127.8368,-7.354262,100.64
KITTI_odometry,05,image_0,000312,sequences/05/image_0/000312.png,32.51859,128.5371,-7.391647,100.4561
KITTI_odometry,05,image_0,000313,sequences/05/image_0/000313.png,32.62292,129.2346,-7.428905,100.2649
KITTI_odometry,05,image_0,000314,sequences/05/image_0/000314.png,32.72714,129.9272,-7.464456,100.066
KITTI_odometry,05,image_0,000315,sequences/05/image_0/000315.png,32.83154,130.6177,-7.501316,99.85681
KITTI_odometry,05,image_0,000316,sequences/05/image_0/000316.png,32.93576,131.3037,-7.535702,99.64198
KITTI_odometry,05,image_0,000317,sequences/05/image_0/000317.png,33.04004,131.9861,-7.571493,99.43215
KITTI_odometry,05,image_0,000318,sequences/05/image_0/000318.png,33.14418,132.6678,-7.602966,99.21607
KITTI_odometry,05,image_0,000319,sequences/05/image_0/000319.png,33.24844,133.3449,-7.633871,98.99266
KITTI_odometry,05,image_0,000320,sequences/05/image_0/000320.png,33.35251,134.017,-7.665957,98.76779
KITTI_odometry,05,image_0,000321,sequences/05/image_0/000321.png,33.45664,134.6874,-7.696836,98.55353
KITTI_odometry,05,image_0,000322,sequences/05/image_0/000322.png,33.56085,135.3466,-7.725113,98.34062
KITTI_odometry,05,image_0,000323,sequences/05/image_0/000323.png,33.66512,136.005,-7.752705,98.13493
KITTI_odometry,05,image_0,000324,sequences/05/image_0/000324.png,33.76925,136.6601,-7.781433,97.92651
KITTI_odometry,05,image_0,000325,sequences/05/image_0/000325.png,33.8735,137.3158,-7.809641,97.71838
KITTI_odometry,05,image_0,000326,sequences/05/image_0/000326.png,33.97778,137.9665,-7.844579,97.51185
KITTI_odometry,05,image_0,000327,sequences/05/image_0/000327.png,34.08182,138.6074,-7.876691,97.31435
KITTI_odometry,05,image_0,000328,sequences/05/image_0/000328.png,34.18594,139.2425,-7.904561,97.11981
KITTI_odometry,05,image_0,000329,sequences/05/image_0/000329.png,34.28991,139.8731,-7.93472,96.92653
KITTI_odometry,05,image_0,000330,sequences/05/image_0/000330.png,34.39402,140.5034,-7.965446,96.73888
KITTI_odometry,05,image_0,000331,sequences/05/image_0/000331.png,34.49817,141.1304,-7.997921,96.55453
KITTI_odometry,05,image_0,000332,sequences/05/image_0/000332.png,34.6023,141.7523,-8.029376,96.37711
KITTI_odometry,05,image_0,000333,sequences/05/image_0/000333.png,34.70638,142.369,-8.06037,96.20436
KITTI_odometry,05,image_0,000334,sequences/05/image_0/000334.png,34.81066,142.983,-8.087196,96.0345
KITTI_odometry,05,image_0,000335,sequences/05/image_0/000335.png,34.91479,143.5939,-8.112439,95.86352
KITTI_odometry,05,image_0,000336,sequences/05/image_0/000336.png,35.01954,144.2021,-8.136308,95.69564
KITTI_odometry,05,image_0,000337,sequences/05/image_0/000337.png,35.12349,144.8014,-8.165921,95.53897
KITTI_odometry,05,image_0,000338,sequences/05/image_0/000338.png,35.22751,145.3935,-8.194245,95.39074
KITTI_odometry,05,image_0,000339,sequences/05/image_0/000339.png,35.33169,145.9803,-8.221656,95.2441
KITTI_odometry,05,image_0,000340,sequences/05/image_0/000340.png,35.43622,146.5647,-8.246532,95.0991
KITTI_odometry,05,image_0,000341,sequences/05/image_0/000341.png,35.53993,147.1435,-8.273094,94.96498
KITTI_odometry,05,image_0,000342,sequences/05/image_0/000342.png,35.64415,147.7253,-8.301809,94.84161
KITTI_odometry,05,image_0,000343,sequences/05/image_0/000343.png,35.74827,148.3017,-8.33079,94.71843
KITTI_odometry,05,image_0,000344,sequences/05/image_0/000344.png,35.85239,148.8778,-8.35732,94.60227
KITTI_odometry,05,image_0,000345,sequences/05/image_0/000345.png,35.95652,149.4512,-8.384287,94.49786
KITTI_odometry,05,image_0,000346,sequences/05/image_0/000346.png,36.06064,150.0216,-8.411951,94.40439
KITTI_odometry,05,image_0,000347,sequences/05/image_0/000347.png,36.16464,150.5932,-8.438291,94.32475
KITTI_odometry,05,image_0,000348,sequences/05/image_0/000348.png,36.26877,151.1604,-8.463908,94.25103
KITTI_odometry,05,image_0,000349,sequences/05/image_0/000349.png,36.37277,151.7288,-8.491499,94.19972
KITTI_odometry,05,image_0,000350,sequences/05/image_0/000350.png,36.47689,152.2939,-8.522593,94.16541
KITTI_odometry,05,image_0,000351,sequences/05/image_0/000351.png,36.58101,152.8539,-8.551506,94.14214
KITTI_odometry,05,image_0,000352,sequences/05/image_0/000352.png,36.68515,153.4149,-8.579884,94.13044
KITTI_odometry,05,image_0,000353,sequences/05/image_0/000353.png,36.78939,153.9729,-8.607328,94.12758
KITTI_odometry,05,image_0,000354,sequences/05/image_0/000354.png,36.89364,154.5327,-8.635876,94.13268
KITTI_odometry,05,image_0,000355,sequences/05/image_0/000355.png,36.99801,155.0895,-8.663502,94.13926
KITTI_odometry,05,image_0,000356,sequences/05/image_0/000356.png,37.10292,155.6469,-8.688323,94.13797
KITTI_odometry,05,image_0,000357,sequences/05/image_0/000357.png,37.20718,156.1965,-8.709648,94.12065
KITTI_odometry,05,image_0,000358,sequences/05/image_0/000358.png,37.31166,156.7425,-8.727615,94.09311
KITTI_odometry,05,image_0,000359,sequences/05/image_0/000359.png,37.4162,157.2847,-8.747148,94.05245
KITTI_odometry,05,image_0,000360,sequences/05/image_0/000360.png,37.52067,157.8214,-8.765511,94.00733
KITTI_odometry,05,image_0,000361,sequences/05/image_0/000361.png,37.62517,158.3533,-8.782045,93.96008
KITTI_odometry,05,image_0,000362,sequences/05/image_0/000362.png,37.72965,158.8792,-8.797332,93.90679
KITTI_odometry,05,image_0,000363,sequences/05/image_0/000363.png,37.83414,159.4012,-8.813298,93.8382
KITTI_odometry,05,image_0,000364,sequences/05/image_0/000364.png,37.93854,159.9158,-8.829814,93.75723
KITTI_odometry,05,image_0,000365,sequences/05/image_0/000365.png,38.04337,160.4306,-8.846036,93.66924
KITTI_odometry,05,image_0,000366,sequences/05/image_0/000366.png,38.14794,160.9386,-8.861136,93.57816
KITTI_odometry,05,image_0,000367,sequences/05/image_0/000367.png,38.25153,161.435,-8.875534,93.48522
KITTI_odometry,05,image_0,000368,sequences/05/image_0/000368.png,38.35586,161.9306,-8.890957,93.38617
KITTI_odometry,05,image_0,000369,sequences/05/image_0/000369.png,38.46012,162.4176,-8.905283,93.27627
KITTI_odometry,05,image_0,000370,sequences/05/image_0/000370.png,38.5644,162.899,-8.919301,93.16096
KITTI_odometry,05,image_0,000371,sequences/05/image_0/000371.png,38.66854,163.3789,-8.934349,93.04986
KITTI_odometry,05,image_0,000372,sequences/05/image_0/000372.png,38.77266,163.8542,-8.94793,92.93874
KITTI_odometry,05,image_0,000373,sequences/05/image_0/000373.png,38.87694,164.3316,-8.963049,92.83529
KITTI_odometry,05,image_0,000374,sequences/05/image_0/000374.png,38.98107,164.806,-8.978427,92.72888
KITTI_odometry,05,image_0,000375,sequences/05/image_0/000375.png,39.0853,165.2777,-8.997595,92.62255
KITTI_odometry,05,image_0,000376,sequences/05/image_0/000376.png,39.18942,165.7438,-9.013537,92.51318
KITTI_odometry,05,image_0,000377,sequences/05/image_0/000377.png,39.29367,166.2092,-9.030668,92.41197
KITTI_odometry,05,image_0,000378,sequences/05/image_0/000378.png,39.39792,166.6749,-9.042484,92.29964
KITTI_odometry,05,image_0,000379,sequences/05/image_0/000379.png,39.50214,167.1492,-9.050522,92.18701
KITTI_odometry,05,image_0,000380,sequences/05/image_0/000380.png,39.6064,167.6334,-9.058955,92.0695
KITTI_odometry,05,image_0,000381,sequences/05/image_0/000381.png,39.71079,168.1253,-9.068787,91.94609
KITTI_odometry,05,image_0,000382,sequences/05/image_0/000382.png,39.81501,168.6218,-9.082588,91.81029
KITTI_odometry,05,image_0,000383,sequences/05/image_0/000383.png,39.91947,169.126,-9.096027,91.66843
KITTI_odometry,05,image_0,000384,sequences/05/image_0/000384.png,40.0237,169.6389,-9.107717,91.5263
KITTI_odometry,05,image_0,000385,sequences/05/image_0/000385.png,40.12806,170.1579,-9.119045,91.38115
KITTI_odometry,05,image_0,000386,sequences/05/image_0/000386.png,40.23231,170.6832,-9.132048,91.22588
KITTI_odometry,05,image_0,000387,sequences/05/image_0/000387.png,40.33655,171.2141,-9.147581,91.06242
KITTI_odometry,05,image_0,000388,sequences/05/image_0/000388.png,40.4408,171.7484,-9.163386,90.89653
KITTI_odometry,05,image_0,000389,sequences/05/image_0/000389.png,40.54505,172.2902,-9.178977,90.73483
KITTI_odometry,05,image_0,000390,sequences/05/image_0/000390.png,40.64932,172.8366,-9.193889,90.56912
KITTI_odometry,05,image_0,000391,sequences/05/image_0/000391.png,40.75357,173.3868,-9.207509,90.39703
KITTI_odometry,05,image_0,000392,sequences/05/image_0/000392.png,40.85778,173.9327,-9.22171,90.21585
KITTI_odometry,05,image_0,000393,sequences/05/image_0/000393.png,40.96205,174.4808,-9.235795,90.03523
KITTI_odometry,05,image_0,000394,sequences/05/image_0/000394.png,41.06627,175.0292,-9.249796,89.86252
KITTI_odometry,05,image_0,000395,sequences/05/image_0/000395.png,41.17043,175.574,-9.260605,89.68772
KITTI_odometry,05,image_0,000396,sequences/05/image_0/000396.png,41.27469,176.1157,-9.27339,89.51351
KITTI_odometry,05,image_0,000397,sequences/05/image_0/000397.png,41.37878,176.658,-9.286728,89.34095
KITTI_odometry,05,image_0,000398,sequences/05/image_0/000398.png,41.48289,177.1976,-9.302397,89.17394
KITTI_odometry,05,image_0,000399,sequences/05/image_0/000399.png,41.58717,177.7366,-9.318006,89.00902
KITTI_odometry,05,image_0,000400,sequences/05/image_0/000400.png,41.69127,178.2718,-9.333326,88.84611
KITTI_odometry,05,image_0,000401,sequences/05/image_0/000401.png,41.79543,178.7972,-9.347847,88.68987
KITTI_odometry,05,image_0,000402,sequences/05/image_0/000402.png,41.89956,179.3156,-9.362912,88.53955
KITTI_odometry,05,image_0,000403,sequences/05/image_0/000403.png,42.00378,179.8254,-9.377338,88.39451
KITTI_odometry,05,image_0,000404,sequences/05/image_0/000404.png,42.10793,180.3224,-9.391387,88.25564
KITTI_odometry,05,image_0,000405,sequences/05/image_0/000405.png,42.21207,180.808,-9.404618,88.12317
KITTI_odometry,05,image_0,000406,sequences/05/image_0/000406.png,42.31618,181.2821,-9.41767,87.99373
KITTI_odometry,05,image_0,000407,sequences/05/image_0/000407.png,42.4204,181.7427,-9.43054,87.86857
KITTI_odometry,05,image_0,000408,sequences/05/image_0/000408.png,42.52458,182.1857,-9.443133,87.75348
KITTI_odometry,05,image_0,000409,sequences/05/image_0/000409.png,42.62866,182.6121,-9.45458,87.65091
KITTI_odometry,05,image_0,000410,sequences/05/image_0/000410.png,42.73282,183.0265,-9.464732,87.56152
KITTI_odometry,05,image_0,000411,sequences/05/image_0/000411.png,42.83679,183.4324,-9.474451,87.48204
KITTI_odometry,05,image_0,000412,sequences/05/image_0/000412.png,42.94092,183.8335,-9.483133,87.40983
KITTI_odometry,05,image_0,000413,sequences/05/image_0/000413.png,43.04493,184.2319,-9.493001,87.34855
KITTI_odometry,05,image_0,000414,sequences/05/image_0/000414.png,43.14893,184.6231,-9.502342,87.29367
KITTI_odometry,05,image_0,000415,sequences/05/image_0/000415.png,43.2529,185.0197,-9.513352,87.25612
KITTI_odometry,05,image_0,000416,sequences/05/image_0/000416.png,43.35774,185.4134,-9.524231,87.23365
KITTI_odometry,05,image_0,000417,sequences/05/image_0/000417.png,43.46095,185.8039,-9.53584,87.23155
KITTI_odometry,05,image_0,000418,sequences/05/image_0/000418.png,43.56508,186.1937,-9.547399,87.24422
KITTI_odometry,05,image_0,000419,sequences/05/image_0/000419.png,43.66893,186.5698,-9.559758,87.26331
KITTI_odometry,05,image_0,000420,sequences/05/image_0/000420.png,43.77307,186.952,-9.574536,87.29783
KITTI_odometry,05,image_0,000421,sequences/05/image_0/000421.png,43.87706,187.3319,-9.588216,87.34029
KITTI_odometry,05,image_0,000422,sequences/05/image_0/000422.png,43.98104,187.6973,-9.601021,87.38579
KITTI_odometry,05,image_0,000423,sequences/05/image_0/000423.png,44.08517,188.0686,-9.611487,87.45192
KITTI_odometry,05,image_0,000424,sequences/05/image_0/000424.png,44.18915,188.4238,-9.620615,87.52595
KITTI_odometry,05,image_0,000425,sequences/05/image_0/000425.png,44.29315,188.7883,-9.627618,87.61924
KITTI_odometry,05,image_0,000426,sequences/05/image_0/000426.png,44.39715,189.1549,-9.633802,87.72864
KITTI_odometry,05,image_0,000427,sequences/05/image_0/000427.png,44.50114,189.5095,-9.639227,87.84616
KITTI_odometry,05,image_0,000428,sequences/05/image_0/000428.png,44.60514,189.8823,-9.645668,87.99264
KITTI_odometry,05,image_0,000429,sequences/05/image_0/000429.png,44.70945,190.2336,-9.65155,88.15725
KITTI_odometry,05,image_0,000430,sequences/05/image_0/000430.png,44.81358,190.6013,-9.662356,88.35376
KITTI_odometry,05,image_0,000431,sequences/05/image_0/000431.png,44.91746,190.949,-9.672989,88.55409
KITTI_odometry,05,image_0,000432,sequences/05/image_0/000432.png,45.02123,191.3201,-9.68416,88.78162
KITTI_odometry,05,image_0,000433,sequences/05/image_0/000433.png,45.12534,191.6933,-9.694072,89.03226
KITTI_odometry,05,image_0,000434,sequences/05/image_0/000434.png,45.22931,192.0423,-9.704866,89.29218
KITTI_odometry,05,image_0,000435,sequences/05/image_0/000435.png,45.33329,192.4105,-9.719824,89.60055
